QGPIORecord, QRC v6.1.0, 11-12-2021 @ 21:49:17, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, Phat, L, vA, vB, Front Distance, xhat(0), xref, nu(0), S(0)
27201, 0.394746, 0.409577, 0.00109375, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150011, -0.15, 8.21054e-05, 1.05469e-06
27210, 0.394887, 0.409735, 0.0094384, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150094, -0.15, 0.000860646, 1.05469e-06
27220, 0.394933, 0.409786, -0.00598431, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.14994, -0.15, -0.00155242, 1.05469e-06
27231, 0.394795, 0.409631, -0.00439733, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149956, -0.15, 0.000142932, 1.05469e-06
27241, 0.394798, 0.409635, 0.0046432, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150046, -0.15, 0.000913769, 1.05469e-06
27250, 0.394925, 0.409777, 0.00488311, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150049, -0.15, 4.01139e-05, 1.05469e-06
27260, 0.395059, 0.409926, 0.00509173, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150051, -0.15, 3.78042e-05, 1.05469e-06
27271, 0.395198, 0.410081, 0.00527501, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150053, -0.15, 3.57777e-05, 1.05469e-06
27281, 0.395341, 0.410241, 0.00543445, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150054, -0.15, 3.40044e-05, 1.05469e-06
27290, 0.395591, 0.410519, 0.0132293, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150132, -0.15, 0.000818655, 1.05469e-06
27300, 0.395933, 0.410902, 0.0123799, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150124, -0.15, -4.29451e-05, 1.05469e-06
27311, 0.396255, 0.41126, 0.0116393, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150116, -0.15, -3.47346e-05, 1.05469e-06
27321, 0.39666, 0.411712, 0.0186473, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150186, -0.15, 0.000758618, 1.05469e-06
27330, 0.397138, 0.412246, 0.0171125, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150171, -0.15, -9.53674e-05, 1.05469e-06
27340, 0.397579, 0.412737, 0.0157729, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150158, -0.15, -8.05259e-05, 1.05469e-06
27351, 0.397985, 0.41319, 0.0146031, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150146, -0.15, -6.75619e-05, 1.05469e-06
27361, 0.398362, 0.413611, 0.0135809, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150136, -0.15, -5.62519e-05, 1.05469e-06
27371, 0.398512, 0.413778, -0.0023663, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149976, -0.15, -0.0015925, 1.05469e-06
27380, 0.398464, 0.413725, -0.00123829, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149988, -0.15, 0.000107929, 1.05469e-06
27390, 0.398444, 0.413702, -0.00025332, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149997, -0.15, 9.70215e-05, 1.05469e-06
27401, 0.398551, 0.413822, 0.00826269, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150083, -0.15, 0.00087367, 1.05469e-06
27411, 0.398769, 0.414065, 0.00804365, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15008, -0.15, 5.0962e-06, 1.05469e-06
27420, 0.398982, 0.414303, 0.00785291, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150079, -0.15, 7.21216e-06, 1.05469e-06
27430, 0.39919, 0.414535, 0.00768602, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150077, -0.15, 9.05991e-06, 1.05469e-06
27441, 0.399496, 0.414876, 0.0151947, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150152, -0.15, 0.000796869, 1.05469e-06
27451, 0.399888, 0.415313, 0.014098, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150141, -0.15, -6.19739e-05, 1.05469e-06
27460, 0.400253, 0.41572, 0.0131398, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150131, -0.15, -5.13643e-05, 1.05469e-06
27470, 0.400593, 0.4161, 0.0123024, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150123, -0.15, -4.20809e-05, 1.05469e-06
27481, 0.400913, 0.416456, 0.0115722, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150116, -0.15, -3.39895e-05, 1.05469e-06
27491, 0.401214, 0.416792, 0.0109345, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150109, -0.15, -2.69264e-05, 1.05469e-06
27500, 0.401499, 0.41711, 0.0103772, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150104, -0.15, -2.07573e-05, 1.05469e-06
27510, 0.40177, 0.417413, 0.00989139, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150099, -0.15, -1.53631e-05, 1.05469e-06
27521, 0.401828, 0.417477, -0.00558943, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149944, -0.15, -0.0015568, 1.05469e-06
27531, 0.401699, 0.417333, -0.00405312, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149959, -0.15, 0.000139117, 1.05469e-06
27541, 0.401608, 0.417232, -0.00271201, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149973, -0.15, 0.000124261, 1.05469e-06
27550, 0.401654, 0.417283, 0.00611544, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150061, -0.15, 0.000897467, 1.05469e-06
27560, 0.401818, 0.417466, 0.00616908, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150062, -0.15, 2.58684e-05, 1.05469e-06
27571, 0.401984, 0.417651, 0.00621527, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150062, -0.15, 2.53618e-05, 1.05469e-06
27581, 0.402151, 0.417837, 0.00625551, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150063, -0.15, 2.49147e-05, 1.05469e-06
27590, 0.402319, 0.418025, 0.00629127, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150063, -0.15, 2.45124e-05, 1.05469e-06
27600, 0.402487, 0.418213, 0.00632256, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150063, -0.15, 2.41697e-05, 1.05469e-06
27611, 0.402657, 0.418402, 0.00634938, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150063, -0.15, 2.38717e-05, 1.05469e-06
27621, 0.402827, 0.418592, 0.00637323, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150064, -0.15, 2.36034e-05, 1.05469e-06
27630, 0.403101, 0.418897, 0.0140488, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.15014, -0.15, 0.000809565, 1.05469e-06
27640, 0.403464, 0.419302, 0.0130966, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150131, -0.15, -5.08875e-05, 1.05469e-06
27651, 0.403803, 0.419681, 0.0122651, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150123, -0.15, -4.16636e-05, 1.05469e-06
27661, 0.404122, 0.420036, 0.011538, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150115, -0.15, -3.3617e-05, 1.05469e-06
27670, 0.404525, 0.420485, 0.0185594, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150186, -0.15, 0.000759602, 1.05469e-06
27680, 0.405001, 0.421017, 0.017035, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15017, -0.15, -9.45181e-05, 1.05469e-06
27691, 0.405439, 0.421505, 0.0157043, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150157, -0.15, -7.97659e-05, 1.05469e-06
27701, 0.405946, 0.422071, 0.0221968, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150222, -0.15, 0.000719294, 1.05469e-06
27711, 0.406514, 0.422704, 0.0202119, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150202, -0.15, -0.000129715, 1.05469e-06
27720, 0.407031, 0.423282, 0.0184789, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150185, -0.15, -0.000110507, 1.05469e-06
27730, 0.407506, 0.423811, 0.016965, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15017, -0.15, -9.37432e-05, 1.05469e-06
27741, 0.407942, 0.424298, 0.0156432, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150156, -0.15, -7.90954e-05, 1.05469e-06
27751, 0.408144, 0.424523, -0.000566244, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149994, -0.15, -0.00161245, 1.05469e-06
27760, 0.408141, 0.419285, 0.000333786, 9.2698e-08, -0.0973729, 0, 0.350624, 0.150085, -0.150003, -0.15, 9.05246e-05, 1.05469e-06
27770, 0.40816, 0.414073, 0.00112057, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150011, -0.15, 8.18074e-05, 1.05469e-06
27781, 0.408302, 0.414231, 0.00946224, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150095, -0.15, 0.000860378, 1.05469e-06
27791, 0.40855, 0.414508, 0.0090912, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150091, -0.15, -6.51181e-06, 1.05469e-06
27800, 0.408789, 0.414775, 0.00876784, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150088, -0.15, -2.92063e-06, 1.05469e-06
27810, 0.40902, 0.415032, 0.00848472, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150085, -0.15, 2.08616e-07, 1.05469e-06
27821, 0.409244, 0.415282, 0.00823736, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150082, -0.15, 2.95043e-06, 1.05469e-06
27831, 0.409461, 0.415524, 0.0080213, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15008, -0.15, 5.34952e-06, 1.05469e-06
27841, 0.409673, 0.415761, 0.00783354, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150078, -0.15, 7.43568e-06, 1.05469e-06
27850, 0.409983, 0.416107, 0.0153244, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150153, -0.15, 0.000795439, 1.05469e-06
27860, 0.410481, 0.416662, 0.021866, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150219, -0.15, 0.00072296, 1.05469e-06
27871, 0.41104, 0.417286, 0.0199229, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150199, -0.15, -0.000126511, 1.05469e-06
27881, 0.411551, 0.417855, 0.0182256, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150182, -0.15, -0.000107706, 1.05469e-06
27890, 0.412019, 0.418377, 0.0167429, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150167, -0.15, -9.12845e-05, 1.05469e-06
27900, 0.412248, 0.418633, 0.000394881, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.150004, -0.15, -0.00162309, 1.05469e-06
27911, 0.412269, 0.418656, 0.00117272, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150012, -0.15, 8.12262e-05, 1.05469e-06
27921, 0.412309, 0.418701, 0.00185221, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150019, -0.15, 7.37011e-05, 1.05469e-06
27930, 0.412469, 0.41888, 0.0101015, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150101, -0.15, 0.0008533, 1.05469e-06
27940, 0.412632, 0.419062, 0.0020802, 9.2698e-08, -0.0973729, 0, 0, 0.149308, -0.150021, -0.15, -0.000790089, 1.05469e-06
27951, 0.412696, 0.419132, 0.00264496, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150026, -0.15, 6.49095e-05, 1.05469e-06
27961, 0.412773, 0.419219, 0.00313818, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150031, -0.15, 5.94556e-05, 1.05469e-06
27970, 0.412863, 0.419319, 0.00356883, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150036, -0.15, 5.46724e-05, 1.05469e-06
27980, 0.412963, 0.419431, 0.00394434, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150039, -0.15, 5.05149e-05, 1.05469e-06
27991, 0.413073, 0.419554, 0.00427216, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150043, -0.15, 4.68791e-05, 1.05469e-06
28001, 0.413191, 0.419685, 0.00455976, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150046, -0.15, 4.37051e-05, 1.05469e-06
28011, 0.413419, 0.41994, 0.0124663, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150125, -0.15, 0.000827104, 1.05469e-06
28020, 0.413743, 0.420301, 0.0117153, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150117, -0.15, -3.55691e-05, 1.05469e-06
28030, 0.414048, 0.42064, 0.0110582, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150111, -0.15, -2.82973e-05, 1.05469e-06
28041, 0.414336, 0.420962, 0.0104859, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150105, -0.15, -2.19494e-05, 1.05469e-06
28051, 0.41461, 0.421268, 0.00998527, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.1501, -0.15, -1.64062e-05, 1.05469e-06
28060, 0.414871, 0.421559, 0.00954717, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150095, -0.15, -1.15633e-05, 1.05469e-06
28070, 0.415121, 0.421839, 0.0091657, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150092, -0.15, -7.33137e-06, 1.05469e-06
28081, 0.415465, 0.422222, 0.0164881, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150165, -0.15, 0.000782549, 1.05469e-06
28091, 0.415688, 0.42247, 0.000171363, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.150002, -0.15, -0.00162062, 1.05469e-06
28100, 0.415703, 0.422487, 0.000977516, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15001, -0.15, 8.33869e-05, 1.05469e-06
28110, 0.415739, 0.422527, 0.00168234, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150017, -0.15, 7.55787e-05, 1.05469e-06
28121, 0.415792, 0.422586, 0.00229627, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150023, -0.15, 6.87689e-05, 1.05469e-06
28131, 0.415659, 0.422438, -0.0122219, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149878, -0.15, -0.00148332, 1.05469e-06
28140, 0.415364, 0.422109, -0.0098452, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149902, -0.15, 0.000203282, 1.05469e-06
28150, 0.415128, 0.421846, -0.00776947, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149922, -0.15, 0.000180289, 1.05469e-06
28161, 0.415047, 0.421755, 0.00169724, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150017, -0.15, 0.000946403, 1.05469e-06
28171, 0.4151, 0.421815, 0.00230968, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150023, -0.15, 6.86198e-05, 1.05469e-06
28181, 0.415169, 0.421892, 0.00284612, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150028, -0.15, 6.26892e-05, 1.05469e-06
28190, 0.415354, 0.422098, 0.0109687, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.15011, -0.15, 0.000843689, 1.05469e-06
28200, 0.41564, 0.422417, 0.010407, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150104, -0.15, -2.10851e-05, 1.05469e-06
28211, 0.415912, 0.422721, 0.00991672, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150099, -0.15, -1.56462e-05, 1.05469e-06
28221, 0.416172, 0.42301, 0.00948906, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150095, -0.15, -1.09076e-05, 1.05469e-06
28230, 0.416421, 0.423288, 0.00911504, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150091, -0.15, -6.76513e-06, 1.05469e-06
28240, 0.416459, 0.423331, -0.00626743, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149937, -0.15, -0.00154929, 1.05469e-06
28251, 0.416313, 0.423168, -0.00464469, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149954, -0.15, 0.000145674, 1.05469e-06
28261, 0.41631, 0.423164, 0.00442713, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150044, -0.15, 0.000916168, 1.05469e-06
28270, 0.416432, 0.423301, 0.00469387, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150047, -0.15, 4.2215e-05, 1.05469e-06
28280, 0.416561, 0.423444, 0.00492781, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150049, -0.15, 3.96222e-05, 1.05469e-06
28291, 0.416696, 0.423594, 0.00513196, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150051, -0.15, 3.73572e-05, 1.05469e-06
28301, 0.416835, 0.42375, 0.00530928, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150053, -0.15, 3.53903e-05, 1.05469e-06
28310, 0.417082, 0.424025, 0.013119, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150131, -0.15, 0.000819862, 1.05469e-06
28320, 0.417121, 0.424069, -0.010173, 9.2698e-08, -0.0973729, 0, 0, 0.147779, -0.149898, -0.15, -0.0023483, 1.05469e-06
28331, 0.416877, 0.423797, -0.00805557, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149919, -0.15, 0.000183463, 1.05469e-06
28341, 0.416789, 0.423699, 0.00144839, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150014, -0.15, 0.000949159, 1.05469e-06
28351, 0.416836, 0.423752, 0.00209212, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150021, -0.15, 7.10338e-05, 1.05469e-06
28360, 0.4169, 0.423822, 0.0026539, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150027, -0.15, 6.48052e-05, 1.05469e-06
28370, 0.416977, 0.423909, 0.00314564, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150031, -0.15, 5.93662e-05, 1.05469e-06
28381, 0.417067, 0.424009, 0.00357479, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150036, -0.15, 5.46128e-05, 1.05469e-06
28391, 0.41727, 0.424236, 0.011605, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150116, -0.15, 0.000836641, 1.05469e-06
28400, 0.417572, 0.424573, 0.0109628, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15011, -0.15, -2.72393e-05, 1.05469e-06
28410, 0.417858, 0.424892, 0.0104025, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150104, -0.15, -2.10255e-05, 1.05469e-06
28421, 0.418233, 0.425309, 0.017567, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150176, -0.15, 0.000770584, 1.05469e-06
28431, 0.418684, 0.425813, 0.0161693, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150162, -0.15, -8.49217e-05, 1.05469e-06
28440, 0.4191, 0.426277, 0.0149474, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150149, -0.15, -7.13915e-05, 1.05469e-06
28450, 0.419486, 0.426708, 0.0138819, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150139, -0.15, -5.95748e-05, 1.05469e-06
28461, 0.419845, 0.427108, 0.0129506, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150129, -0.15, -4.92632e-05, 1.05469e-06
28471, 0.419881, 0.427147, -0.0103205, 9.2698e-08, -0.0973729, 0, 0, 0.147779, -0.149897, -0.15, -0.00234668, 1.05469e-06
28481, 0.414941, 0.426871, -0.00818521, 9.2698e-08, -0.0973729, 0.350624, 0, 0.150085, -0.149918, -0.15, 0.000184894, 1.05469e-06
28490, 0.410055, 0.426655, -0.00631958, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149937, -0.15, 0.000164226, 1.05469e-06
28500, 0.409908, 0.42649, -0.00469089, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149953, -0.15, 0.00014618, 1.05469e-06
28511, 0.409801, 0.426371, -0.00326931, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149967, -0.15, 0.00013043, 1.05469e-06
28521, 0.40973, 0.426292, -0.00202805, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14998, -0.15, 0.000116676, 1.05469e-06
28530, 0.40969, 0.421014, -0.000943244, 9.2698e-08, -0.0973729, 0, 0.350624, 0.150085, -0.149991, -0.15, 0.000104666, 1.05469e-06
28541, 0.40978, 0.41588, 0.00766069, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150077, -0.15, 0.000880346, 1.05469e-06
28552, 0.409983, 0.416107, 0.00751764, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150075, -0.15, 1.09226e-05, 1.05469e-06
28561, 0.343276, 0.341692, -4.99261, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150074, -0.2, 1.23084e-05, 1.05469e-06
28570, 0.21162, 0.194826, -4.84604, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15154, -0.2, -0.00161149, 1.05469e-06
28580, 0.083638, 0.0520579, -4.71804, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15282, -0.2, -0.00302954, 1.05469e-06
28591, -0.0411352, -0.0871306, -4.60626, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.153937, -0.2, -0.0042679, 1.05469e-06
28601, -0.163106, -0.223193, -4.50865, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.154913, -0.2, -0.00534935, 1.05469e-06
28610, -0.282631, -0.351293, -4.4234, 9.2698e-08, -0.0973729, 0, -0.350624, 0.150085, -0.155766, -0.2, -0.00629377, 1.05469e-06
28620, -0.400219, -0.477233, -4.36401, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.15636, -0.2, -0.00866468, 1.05469e-06
28631, -0.516118, -0.606522, -4.29709, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.157029, -0.2, -0.00769314, 1.05469e-06
28641, -0.630339, -0.728757, -4.23865, 9.2698e-08, -0.0973729, 0, -0.347118, 0.150085, -0.157613, -0.2, -0.0083406, 1.05469e-06
28651, -0.738403, -0.844177, -4.18761, 9.2698e-08, -0.0973729, -0.350624, -0.347118, 0.150085, -0.158124, -0.2, -0.00890602, 1.05469e-06
28660, -0.835804, -0.952883, -4.14305, 9.2698e-08, -0.0973729, -0.701248, -0.701248, 0.150085, -0.15857, -0.2, -0.00939979, 1.05469e-06
28670, -0.932088, -1.05506, -4.10412, 9.2698e-08, -0.0973729, -0.350624, -0.701248, 0.150085, -0.158959, -0.2, -0.00983098, 1.05469e-06
28681, -1.02744, -1.15096, -4.07013, 9.2698e-08, -0.0973729, -0.697742, -1.04837, 0.150085, -0.159299, -0.2, -0.0102076, 1.05469e-06
28691, -1.11725, -1.24591, -4.04045, 9.2698e-08, -0.0973729, -0.701248, -0.701248, 0.150085, -0.159595, -0.2, -0.0105364, 1.05469e-06
28700, -1.20178, -1.33498, -4.02958, 9.2698e-08, -0.0973729, -1.05187, -1.4025, 0.148539, -0.159704, -0.2, -0.0123698, 1.05469e-06
28710, -1.28115, -1.41828, -4.00504, 9.2698e-08, -0.0973729, -1.05187, -1.05187, 0.150085, -0.15995, -0.2, -0.0109288, 1.05469e-06
28721, -1.35525, -1.50094, -3.9836, 9.2698e-08, -0.0973729, -1.39899, -1.39899, 0.150085, -0.160164, -0.2, -0.0111662, 1.05469e-06
28731, -1.41906, -1.57213, -3.93374, 9.2698e-08, -0.0973729, -1.74961, -1.74961, 0.153284, -0.160663, -0.2, -0.00817466, 1.05469e-06
28741, -1.48158, -1.64186, -3.89019, 9.2698e-08, -0.0973729, -1.4025, -1.4025, 0.153284, -0.161098, -0.2, -0.00865713, 1.05469e-06
28750, -1.54296, -1.7051, -3.85216, 9.2698e-08, -0.0973729, -1.75312, -2.10374, 0.153284, -0.161478, -0.2, -0.00907846, 1.05469e-06
28761, -1.59405, -1.76209, -3.81894, 9.2698e-08, -0.0973729, -2.10024, -1.74961, 0.153284, -0.161811, -0.2, -0.00944641, 1.05469e-06
28771, -1.63955, -1.81808, -3.78193, 9.2698e-08, -0.0973729, -2.10024, -2.10024, 0.154107, -0.162181, -0.2, -0.0089449, 1.05469e-06
28781, -1.68375, -1.86739, -3.725, 9.2698e-08, -0.0973729, -2.10374, -2.10374, 0.156633, -0.16275, -0.2, -0.00677641, 1.05469e-06
