QGPIORecord, QRC v6.1.0, 11-12-2021 @ 21:47:54, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, Phat, L, vA, vB, Front Distance, xhat(0), xref, nu(0), S(0)
47140, -0.0557489, -0.0707739, -0.00153899, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149981, -0.15, 0.000115529, 1.05469e-06
47151, -0.0557787, -0.0708072, -0.000690222, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149991, -0.15, 0.000103772, 1.05469e-06
47161, -0.0557053, -0.0707252, 0.00617981, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150077, -0.15, 0.00087963, 1.05469e-06
47170, -0.0558598, -0.0708976, -0.0177288, 9.2698e-08, -0.0973729, 0, 0, 0.147027, -0.149778, -0.15, -0.00304852, 1.05469e-06
47180, -0.0562968, -0.0713851, -0.0149238, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149813, -0.15, 0.000300884, 1.05469e-06
47191, -0.0565812, -0.0717024, -0.00633478, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.149921, -0.15, 0.00105293, 1.05469e-06
47201, -0.0567317, -0.0718702, -0.00490665, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149939, -0.15, 0.000162169, 1.05469e-06
47211, -0.0568462, -0.071998, -0.00365138, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149954, -0.15, 0.00014478, 1.05469e-06
47220, -0.0569291, -0.0720905, -0.0025475, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149968, -0.15, 0.000129491, 1.05469e-06
47230, -0.0569843, -0.0721521, -0.00157714, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14998, -0.15, 0.00011605, 1.05469e-06
47241, -0.0569332, -0.072095, 0.00540018, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150067, -0.15, 0.000890434, 1.05469e-06
47251, -0.0567885, -0.0719336, 0.00540972, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150068, -0.15, 1.9297e-05, 1.05469e-06
47260, -0.0566436, -0.071772, 0.00541806, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150068, -0.15, 1.91778e-05, 1.05469e-06
47270, -0.0564166, -0.0715187, 0.0115502, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150144, -0.15, 0.000805259, 1.05469e-06
47281, -0.0561173, -0.0711848, 0.0108171, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150135, -0.15, -5.55813e-05, 1.05469e-06
47291, -0.0558364, -0.0708715, 0.0101721, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150127, -0.15, -4.66555e-05, 1.05469e-06
47300, -0.0555717, -0.0705763, 0.00960469, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15012, -0.15, -3.88026e-05, 1.05469e-06
47310, -0.0553214, -0.070297, 0.00910759, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150114, -0.15, -3.19034e-05, 1.05469e-06
47321, -0.0552446, -0.0702114, -0.00337481, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149958, -0.15, -0.00157198, 1.05469e-06
47331, -0.0553206, -0.0702961, -0.00230432, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149971, -0.15, 0.000126123, 1.05469e-06
47340, -0.0553697, -0.0703509, -0.00136375, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149983, -0.15, 0.0001131, 1.05469e-06
47350, -0.0553951, -0.0703793, -0.000536442, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149993, -0.15, 0.000101641, 1.05469e-06
47361, -0.0553998, -0.0703844, 0.000190735, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150002, -0.15, 9.15676e-05, 1.05469e-06
47371, -0.0553861, -0.0703692, 0.000830889, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15001, -0.15, 8.27163e-05, 1.05469e-06
47381, -0.0553563, -0.070336, 0.00139356, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150017, -0.15, 7.4923e-05, 1.05469e-06
47390, -0.0552305, -0.0701956, 0.00801206, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.1501, -0.15, 0.000854254, 1.05469e-06
47400, -0.0550201, -0.0699609, 0.00770569, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150096, -0.15, -1.25021e-05, 1.05469e-06
47411, -0.0548175, -0.0697349, 0.00743747, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150093, -0.15, -8.77678e-06, 1.05469e-06
47421, -0.0546216, -0.0695164, 0.00720143, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15009, -0.15, -5.51343e-06, 1.05469e-06
47430, -0.0544317, -0.0693045, 0.00699401, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150087, -0.15, -2.63751e-06, 1.05469e-06
47440, -0.0542469, -0.0690984, 0.00681043, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150085, -0.15, -1.04308e-07, 1.05469e-06
47451, -0.0540668, -0.0688975, 0.00664949, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150083, -0.15, 2.13087e-06, 1.05469e-06
47461, -0.0538907, -0.0687011, 0.00650883, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150081, -0.15, 4.08292e-06, 1.05469e-06
47470, -0.0538794, -0.0686884, -0.00566006, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149929, -0.15, -0.00154035, 1.05469e-06
47480, -0.0540129, -0.0688373, -0.00431418, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149946, -0.15, 0.000153959, 1.05469e-06
47491, -0.0541125, -0.0689484, -0.00313044, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149961, -0.15, 0.000137568, 1.05469e-06
47501, -0.0541004, -0.0689349, 0.00403404, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.15005, -0.15, 0.000909343, 1.05469e-06
47510, -0.0539901, -0.0688119, 0.00420928, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150053, -0.15, 3.59267e-05, 1.05469e-06
47520, -0.0538754, -0.0686839, 0.00436306, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150055, -0.15, 3.37958e-05, 1.05469e-06
47531, -0.0537568, -0.0685516, 0.00449896, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150056, -0.15, 3.19183e-05, 1.05469e-06
47541, -0.0536348, -0.0684155, 0.00461817, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150058, -0.15, 3.02643e-05, 1.05469e-06
47551, -0.0535098, -0.0682761, 0.00472188, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150059, -0.15, 2.88188e-05, 1.05469e-06
47560, -0.0533822, -0.0681338, 0.00481367, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15006, -0.15, 2.75522e-05, 1.05469e-06
47570, -0.0531703, -0.0678974, 0.0110185, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150138, -0.15, 0.00081262, 1.05469e-06
47581, -0.0528844, -0.0675785, 0.0103498, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150129, -0.15, -4.91142e-05, 1.05469e-06
47591, -0.0526153, -0.0672783, 0.00976086, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150122, -0.15, -4.09633e-05, 1.05469e-06
47600, -0.052361, -0.0669946, 0.00924349, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150116, -0.15, -3.37958e-05, 1.05469e-06
47610, -0.0521197, -0.0667254, 0.00878811, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15011, -0.15, -2.74926e-05, 1.05469e-06
47621, -0.0518079, -0.0663776, 0.0145125, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150181, -0.15, 0.000764236, 1.05469e-06
47631, -0.0514341, -0.0659606, 0.0134206, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150168, -0.15, -9.16421e-05, 1.05469e-06
47640, -0.0510878, -0.0655743, 0.0124609, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150156, -0.15, -7.83503e-05, 1.05469e-06
47650, -0.0506836, -0.0651234, 0.0177419, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150222, -0.15, 0.000719517, 1.05469e-06
47661, -0.0502286, -0.0646158, 0.0162601, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150203, -0.15, -0.000130966, 1.05469e-06
47671, -0.0498109, -0.0641498, 0.0149572, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150187, -0.15, -0.000112921, 1.05469e-06
47680, -0.0494259, -0.0637204, 0.0138128, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150173, -0.15, -9.70662e-05, 1.05469e-06
47690, -0.0490697, -0.063323, 0.0128067, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15016, -0.15, -8.31336e-05, 1.05469e-06
47700, -0.0489, -0.0631337, -0.000122786, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149998, -0.15, -0.00161703, 1.05469e-06
47711, -0.0488942, -0.0631272, 0.000554323, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150007, -0.15, 8.6531e-05, 1.05469e-06
47721, -0.0488714, -0.0631018, 0.00115037, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150014, -0.15, 7.82907e-05, 1.05469e-06
47730, -0.0487516, -0.0629682, 0.00779867, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150097, -0.15, 0.000857219, 1.05469e-06
47740, -0.0485467, -0.0627395, 0.00751853, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150094, -0.15, -9.90927e-06, 1.05469e-06
47751, -0.0483487, -0.0625187, 0.00727296, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150091, -0.15, -6.49691e-06, 1.05469e-06
47761, -0.048157, -0.0623049, 0.007056, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150088, -0.15, -3.50177e-06, 1.05469e-06
47770, -0.0479707, -0.062097, 0.00686526, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150086, -0.15, -8.64267e-07, 1.05469e-06
47780, -0.0477892, -0.0618946, 0.00669837, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150084, -0.15, 1.46031e-06, 1.05469e-06
47791, -0.0476119, -0.0616968, 0.00655174, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150082, -0.15, 3.48687e-06, 1.05469e-06
47801, -0.0473563, -0.0614117, 0.0125468, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150157, -0.15, 0.00079146, 1.05469e-06
47810, -0.0470319, -0.0610498, 0.0116932, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150146, -0.15, -6.77109e-05, 1.05469e-06
47820, -0.0467291, -0.060712, 0.0109422, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150137, -0.15, -5.73248e-05, 1.05469e-06
47831, -0.046445, -0.0603951, 0.0102818, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150129, -0.15, -4.81755e-05, 1.05469e-06
47841, -0.0462587, -0.0601872, 0.00364661, 9.2698e-08, -0.0973729, 0, 0, 0.149308, -0.150046, -0.15, -0.000817537, 1.05469e-06
47850, -0.0463193, -0.0602548, -0.00817657, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149898, -0.15, -0.00150549, 1.05469e-06
47860, -0.046516, -0.0604743, -0.00652671, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149918, -0.15, 0.000184596, 1.05469e-06
47870, -0.0466713, -0.0606475, -0.00507593, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149937, -0.15, 0.000164509, 1.05469e-06
47881, -0.0467081, -0.0606886, 0.00232458, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150029, -0.15, 0.000933021, 1.05469e-06
47891, -0.0466408, -0.0606135, 0.00270605, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150034, -0.15, 5.67436e-05, 1.05469e-06
47900, -0.0465639, -0.0605277, 0.00304103, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150038, -0.15, 5.20945e-05, 1.05469e-06
47910, -0.0464785, -0.0604325, 0.00333667, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150042, -0.15, 4.80115e-05, 1.05469e-06
47921, -0.0463858, -0.060329, 0.00359535, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150045, -0.15, 4.44204e-05, 1.05469e-06
47931, -0.0462865, -0.0602183, 0.00382423, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150048, -0.15, 4.12613e-05, 1.05469e-06
47940, -0.0461815, -0.0601011, 0.00402451, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15005, -0.15, 3.84748e-05, 1.05469e-06
47950, -0.0460714, -0.0599783, 0.00420094, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150053, -0.15, 3.60459e-05, 1.05469e-06
47961, -0.0458749, -0.0597592, 0.0104797, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150131, -0.15, 0.000820085, 1.05469e-06
47971, -0.0456026, -0.0594553, 0.0098753, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150123, -0.15, -4.25428e-05, 1.05469e-06
47980, -0.0453454, -0.0591684, 0.00934482, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150117, -0.15, -3.51965e-05, 1.05469e-06
47990, -0.0451015, -0.0588964, 0.00887752, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150111, -0.15, -2.87294e-05, 1.05469e-06
48001, -0.0448694, -0.0586375, 0.00846624, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150106, -0.15, -2.30372e-05, 1.05469e-06
48011, -0.0446477, -0.0583901, 0.00810504, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150101, -0.15, -1.80304e-05, 1.05469e-06
48021, -0.044435, -0.0581529, 0.00778794, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150097, -0.15, -1.36346e-05, 1.05469e-06
48030, -0.0441484, -0.0578331, 0.013634, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.15017, -0.15, 0.00077641, 1.05469e-06
48040, -0.0437967, -0.0574408, 0.0126493, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150158, -0.15, -8.0958e-05, 1.05469e-06
48051, -0.0434697, -0.0570761, 0.0117826, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150147, -0.15, -6.89626e-05, 1.05469e-06
48061, -0.0431646, -0.0567357, 0.0110209, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150138, -0.15, -5.84126e-05, 1.05469e-06
48070, -0.0428786, -0.0564166, 0.0103521, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150129, -0.15, -4.9144e-05, 1.05469e-06
48080, -0.0429282, -0.056472, -0.0140607, 9.2698e-08, -0.0973729, 0, 0, 0.147027, -0.149824, -0.15, -0.00309932, 1.05469e-06
48091, -0.0432729, -0.0568565, -0.0116992, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149854, -0.15, 0.000256225, 1.05469e-06
48101, -0.0435582, -0.0571748, -0.00962377, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14988, -0.15, 0.000227481, 1.05469e-06
48110, -0.0437094, -0.0573435, -0.0016737, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.149979, -0.15, 0.000988394, 1.05469e-06
48120, -0.0437426, -0.0573805, -0.000808239, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14999, -0.15, 0.000105411, 1.05469e-06
48131, -0.0437541, -0.0573933, -4.76837e-05, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149999, -0.15, 9.48757e-05, 1.05469e-06
48141, -0.0437464, -0.0573847, 0.00062108, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150008, -0.15, 8.56221e-05, 1.05469e-06
48150, -0.0437219, -0.0573574, 0.00120759, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150015, -0.15, 7.7486e-05, 1.05469e-06
48160, -0.0436827, -0.0573137, 0.00172496, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150022, -0.15, 7.03335e-05, 1.05469e-06
48171, -0.0436305, -0.0572554, 0.00217915, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150027, -0.15, 6.40452e-05, 1.05469e-06
48181, -0.0435668, -0.0571844, 0.0025773, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150032, -0.15, 5.85169e-05, 1.05469e-06
48191, -0.0436543, -0.057282, -0.00911593, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149886, -0.15, -0.00149249, 1.05469e-06
48200, -0.0438747, -0.0575278, -0.00735164, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149908, -0.15, 0.000196025, 1.05469e-06
48210, -0.0440507, -0.0577241, -0.00580072, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149927, -0.15, 0.000174552, 1.05469e-06
48221, -0.0441877, -0.057877, -0.00443697, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149945, -0.15, 0.000155658, 1.05469e-06
48231, -0.0442904, -0.0579915, -0.00323772, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14996, -0.15, 0.000139058, 1.05469e-06
48240, -0.0443629, -0.0580725, -0.00218391, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149973, -0.15, 0.000124454, 1.05469e-06
48250, -0.044409, -0.0581238, -0.00125766, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149984, -0.15, 0.000111625, 1.05469e-06
48261, -0.0443498, -0.0580578, 0.00568032, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150071, -0.15, 0.000886545, 1.05469e-06
48271, -0.0441981, -0.0578886, 0.00565648, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150071, -0.15, 1.58846e-05, 1.05469e-06
48280, -0.044047, -0.05772, 0.00563622, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15007, -0.15, 1.61678e-05, 1.05469e-06
48290, -0.0438964, -0.057552, 0.00561714, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15007, -0.15, 1.64211e-05, 1.05469e-06
48301, -0.0437463, -0.0573846, 0.00560045, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15007, -0.15, 1.66595e-05, 1.05469e-06
48311, -0.0435966, -0.0572176, 0.00558615, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15007, -0.15, 1.68532e-05, 1.05469e-06
48320, -0.0434472, -0.057051, 0.00557303, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15007, -0.15, 1.7032e-05, 1.05469e-06
48330, -0.0432983, -0.0568848, 0.00556111, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15007, -0.15, 1.71959e-05, 1.05469e-06
48340, -0.0430676, -0.0566275, 0.0116765, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150146, -0.15, 0.000803515, 1.05469e-06
48351, -0.0427651, -0.0562901, 0.0109279, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150137, -0.15, -5.71162e-05, 1.05469e-06
48361, -0.0424814, -0.0559736, 0.0102699, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150128, -0.15, -4.80115e-05, 1.05469e-06
48370, -0.0422143, -0.0556757, 0.00969172, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150121, -0.15, -3.99947e-05, 1.05469e-06
48380, -0.0419617, -0.0553939, 0.00918388, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150115, -0.15, -3.29614e-05, 1.05469e-06
48391, -0.0417219, -0.0551264, 0.00873685, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150109, -0.15, -2.67774e-05, 1.05469e-06
48401, -0.0414934, -0.0548714, 0.00834346, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150104, -0.15, -2.13236e-05, 1.05469e-06
48410, -0.0411928, -0.0545361, 0.0141215, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150177, -0.15, 0.000769645, 1.05469e-06
48420, -0.04099, -0.0543098, 0.00103354, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.150013, -0.15, -0.00163303, 1.05469e-06
48431, -0.0409551, -0.054271, 0.00157118, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15002, -0.15, 7.24643e-05, 1.05469e-06
48441, -0.0409067, -0.054217, 0.00204444, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150026, -0.15, 6.59078e-05, 1.05469e-06
48450, -0.0408465, -0.0541498, 0.00245929, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150031, -0.15, 6.0156e-05, 1.05469e-06
48460, -0.0407758, -0.0540709, 0.00282407, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150035, -0.15, 5.51045e-05, 1.05469e-06
48471, -0.0406959, -0.0539818, 0.00314474, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150039, -0.15, 5.06639e-05, 1.05469e-06
48481, -0.0406079, -0.0538837, 0.00342727, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150043, -0.15, 4.67598e-05, 1.05469e-06
48490, -0.040431, -0.0536862, 0.009799, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150122, -0.15, 0.000829503, 1.05469e-06
48500, -0.0401757, -0.0534015, 0.00927687, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150116, -0.15, -3.42578e-05, 1.05469e-06
48510, -0.0399335, -0.0531314, 0.0088191, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15011, -0.15, -2.79099e-05, 1.05469e-06
48522, -0.039621, -0.0527827, 0.01454, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150182, -0.15, 0.000763848, 1.05469e-06
48531, -0.0392465, -0.0523649, 0.0134456, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150168, -0.15, -9.19849e-05, 1.05469e-06
48540, -0.0924255, -0.111688, -3.98752, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150156, -0.2, -7.86632e-05, 1.05469e-06
48550, -0.197899, -0.229346, -3.89449, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.151319, -0.2, -0.00136694, 1.05469e-06
48561, -0.301032, -0.344396, -3.8127, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.152341, -0.2, -0.00249955, 1.05469e-06
48571, -0.402271, -0.45733, -3.75285, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.153089, -0.2, -0.00504144, 1.05469e-06
48580, -0.501843, -0.568406, -3.68818, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.153898, -0.2, -0.00422406, 1.05469e-06
48590, -0.599789, -0.677668, -3.63132, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.154608, -0.2, -0.00501142, 1.05469e-06
48601, -0.696223, -0.78001, -3.57521, 9.2698e-08, -0.0973729, 0, -0.350624, 0.150871, -0.15531, -0.2, -0.00491743, 1.05469e-06
48611, -0.786683, -0.880869, -3.53201, 9.2698e-08, -0.0973729, -0.347118, 0, 0.150085, -0.15585, -0.2, -0.00638674, 1.05469e-06
48621, -0.871365, -0.980516, -3.49403, 9.2698e-08, -0.0973729, -0.350624, -0.350624, 0.150085, -0.156325, -0.2, -0.00691274, 1.05469e-06
48630, -0.955092, -1.06868, -3.46063, 9.2698e-08, -0.0973729, -0.347118, -0.697742, 0.150085, -0.156742, -0.2, -0.00737518, 1.05469e-06
48641, -1.03321, -1.15059, -3.42515, 9.2698e-08, -0.0973729, -0.701248, -0.701248, 0.150871, -0.157186, -0.2, -0.00699556, 1.05469e-06
48651, -1.10598, -1.23177, -3.41213, 9.2698e-08, -0.0973729, -0.697742, -0.697742, 0.148539, -0.157348, -0.2, -0.00975989, 1.05469e-06
48661, -1.17328, -1.30685, -3.36371, 9.2698e-08, -0.0973729, -1.04837, -1.04837, 0.153284, -0.157954, -0.2, -0.0051734, 1.05469e-06
48670, -1.23463, -1.37528, -3.32114, 9.2698e-08, -0.0973729, -1.05187, -1.05187, 0.153284, -0.158486, -0.2, -0.00576286, 1.05469e-06
48680, -1.29486, -1.44247, -3.28372, 9.2698e-08, -0.0973729, -1.05187, -1.05187, 0.153284, -0.158953, -0.2, -0.00628108, 1.05469e-06
48691, -1.34951, -1.50343, -3.25082, 9.2698e-08, -0.0973729, -1.39899, -1.39899, 0.153284, -0.159365, -0.2, -0.00673668, 1.05469e-06
48701, -1.39394, -1.55305, -3.2219, 9.2698e-08, -0.0973729, -1.75312, -1.74961, 0.153284, -0.159726, -0.2, -0.00713724, 1.05469e-06
48710, -1.43296, -1.59663, -3.19647, 9.2698e-08, -0.0973729, -1.74961, -1.74961, 0.153284, -0.160044, -0.2, -0.00748938, 1.05469e-06
