QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:53:57, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1933571, 4.19697, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933580, 4.3232, 12.6049, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933590, 4.44591, 12.6365, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933600, 4.57214, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933611, 4.69836, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933620, 4.82108, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933630, 4.9438, 12.6295, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933640, 5.07003, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933650, 5.19274, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933661, 5.31546, 12.612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933670, 5.44169, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933680, 5.56441, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933690, 5.69063, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933701, 5.81335, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933710, 5.93957, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933720, 6.0658, 12.6295, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933730, 6.18852, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933741, 6.31474, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933750, 6.43746, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933760, 6.56018, 12.6295, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933770, 6.6864, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933780, 6.81263, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933791, 6.93535, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933800, 7.06157, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933810, 7.18429, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933820, 7.31051, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933831, 7.43323, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933840, 7.55946, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933850, 7.68218, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933860, 7.80489, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933871, 7.93112, 12.612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933880, 8.05734, 12.612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933890, 8.18006, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933900, 8.30629, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933911, 8.42901, 12.2543, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933920, 8.55523, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933930, 8.67795, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933940, 8.80067, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
